supplier_gstin,supplier_name,invoice_no,invoice_date,return_period,taxable_value,cgst,sgst,igst,total_tax,hsn_codes,supplier_status,linked_doc_id,expected_mismatch_type
09UHCTL3645E7ZY,"AHLUWALIA, CHHABRA AND SANDAL",INV/2601/00155,2026-01-20,012026,267266.26,0.0,0.0,48107.93,48107.93,3923;4819,ACTIVE,C01-GSTINV-00155,match
07DAPNY3793N9Z9,GODA LTD,INV/2601/00156,2026-01-21,012026,68074.22,0.0,0.0,8168.91,8168.91,3004,ACTIVE,C01-GSTINV-00156,match
27QBRGF5936H2ZI,"SHETTY, BEDI AND KRISH",INV/2601/00157,2026-01-22,012026,26401.96,0.0,0.0,3168.23,3168.23,3004,ACTIVE,C01-GSTINV-00157,hsn_mismatch
36POJIL0227N5ZN,SHAN AND SONS,INV/2601/00158,2026-01-23,012026,120473.75,0.0,0.0,18401.55,18401.55,8504;3923;2106,ACTIVE,C01-GSTINV-00158,match
08GXBBA5054S4Z2,WALI-NADIG,INV/2601/00159,2026-01-24,012026,149722.92,0.0,0.0,29474.84,29474.84,8708;2106;9983,ACTIVE,C01-GSTINV-00159,match
33GZZRT1155E8ZM,THAMAN-SANDHU,INV/2601/00160,2026-01-25,012026,4160.29,0.0,0.0,748.85,748.85,8504;4819,ACTIVE,C01-GSTINV-00160,match
24ZFKVI7808O3ZE,LAD-KOTA,INV/2601/00162,2026-01-27,012026,84023.82,0.0,0.0,12067.06,12067.06,3004;4819;1701,ACTIVE,C01-GSTINV-00162,match
33MFEVA0516B3Z3,"MALHOTRA, VERMA AND SUNDARAM",INV/2601/00163,2026-01-01,012026,128436.27,0.0,0.0,18831.56,18831.56,2106;9983;3923,ACTIVE,C01-GSTINV-00163,match
27WEVPU8162X6ZT,"KHARE, MAHARAJ AND SARRAF",INV/2601/00164,2026-01-02,012026,21810.74,0.0,0.0,2617.29,2617.29,3004,ACTIVE,C01-GSTINV-00164,match
32CMPBU5141T9Z0,MANGAL AND SONS,INV/2601/00165,2026-01-03,012026,156196.9,0.0,0.0,20291.51,20291.51,8708;1006;3004;7208,INACTIVE,C01-GSTINV-00165,gstin_status_risk
32CDMGW2841W1ZX,NAYAK-NAGARAJAN,INV/2601/00166,2026-01-04,012026,19322.44,0.0,0.0,3964.97,3964.97,7208,ACTIVE,C01-GSTINV-00166,rate_mismatch
19PZKFO5154J6ZP,"BUCH, DEVI AND DORA",INV/2601/00167,2026-01-05,022026,28440.09,0.0,0.0,1690.98,1690.98,1701;2106,ACTIVE,C01-GSTINV-00167,period_mismatch
29PRBKQ8846C2ZG,RAJAGOPAL LTD,INV/2601/00168,2026-01-06,012026,72104.48,7734.67,7734.67,0.0,15469.34,1701;7208;8708,ACTIVE,C01-GSTINV-00168,match
07QLFRU2055H3Z2,KALA INC,INV/2601/00169,2026-01-07,012026,24252.3,0.0,0.0,4032.67,4032.67,1006;3923,ACTIVE,C01-GSTINV-00169,match
29ASXOS5538H4ZT,REDDY-NARAYANAN,INV/2601/00170,2026-01-08,012026,10381.41,934.33,934.33,0.0,1868.66,3923,ACTIVE,C01-GSTINV-00170,match
29HYUYW8569S8ZF,"SHUKLA, SAGAR AND BHATIA",INV/2601/00171,2026-01-09,012026,53699.29,4832.94,4832.94,0.0,9665.88,8504;9983;3923,ACTIVE,C01-GSTINV-00171,match
06XRRPT5046P5ZV,"BAHRI, RAI AND SOOD",INV/2601/00173,2026-01-11,012026,87625.9,0.0,0.0,15519.82,15519.82,7208;2106,ACTIVE,C01-GSTINV-00173,match
24WULDN3063D6ZN,PANDEY LLC,INV/2601/00174,2026-01-12,012026,88514.42,0.0,0.0,14777.25,14777.25,2106;3923;4819,ACTIVE,C01-GSTINV-00174,match
27EDOFC2243E3ZU,SAINI-YOHANNAN,INV/2601/00175,2026-01-13,012026,27707.46,0.0,0.0,3324.9,3324.9,2106,ACTIVE,C01-GSTINV-00175,match
29NIMGW0012I8Z6,"KANNAN, SURA AND KANDA",INV/2601/00176,2026-01-14,012026,39769.11,4326.24,4326.24,0.0,8652.48,3923;8708;7208,ACTIVE,C01-GSTINV-00176,match
32FOQEU3647C7ZI,SARIN-SUNDER,INV/2601/00177,2026-01-15,012026,104821.61,0.0,0.0,14674.39,14674.39,2106;4819,ACTIVE,C01-GSTINV-00177,match
24WBEFI2262O6ZX,RAMACHANDRAN LLC,INV/2601/00178,2026-01-16,012026,115502.96,0.0,0.0,17458.21,17458.21,2106;3923;1701,INACTIVE,C01-GSTINV-00178,gstin_status_risk
24NZCQC9327O3Z8,"RAVEL, GANDHI AND SIBAL",INV/2601/00179,2026-01-17,012026,35210.46,0.0,0.0,5652.93,5652.93,1006;4819,ACTIVE,C01-GSTINV-00179,match
27DYOPL7846R5ZM,WALLA INC,INV/2601/00180,2026-01-18,012026,28906.91,0.0,0.0,2377.44,2377.44,1701,ACTIVE,C01-GSTINV-00180,hsn_mismatch
19HNRMT2775Z1ZZ,BALA-CHACKO,INV/2601/00181,2026-01-19,012026,50065.93,0.0,0.0,7960.45,7960.45,7208;3004,ACTIVE,C01-GSTINV-00181,match
24VFCQN7662U9ZH,"SANGHA, DESHMUKH AND SHENOY",INV/2601/00182,2026-01-20,012026,44542.09,0.0,0.0,2227.1,2227.1,1701,ACTIVE,C01-GSTINV-00182,match
01GKOEX2309W4ZO,NARANG-KAKAR,INV/2601/00184,2026-01-22,012026,227411.59,0.0,0.0,23739.07,23739.07,3004;1701,ACTIVE,C01-GSTINV-00184,match
33STODM2306D4ZR,NARAIN-NAZARETH,INV/2601/00185,2026-01-23,012026,24584.22,0.0,0.0,2950.11,2950.11,2106,ACTIVE,C01-GSTINV-00185,match
01PRREU2463Y1Z3,MALL-SAMA,INV/2601/00186,2026-01-24,012026,144425.05,0.0,0.0,18366.31,18366.31,8708;3004,ACTIVE,C01-GSTINV-00186,match
19ULFRJ1844J9ZV,BUMB-SINGHAL,INV/2601/00187,2026-01-25,012026,50733.79,0.0,0.0,10730.25,10730.25,8708;8504,ACTIVE,C01-GSTINV-00187,match
27HGJAQ3108Y4ZK,ZACHARIA INC,INV/2601/00188,2026-01-26,012026,12186.3,0.0,0.0,3412.17,3412.17,8708,ACTIVE,C01-GSTINV-00188,match
09IQCNB8182P4Z6,KAPUR-BISWAS,INV/2601/00189,2026-01-27,012026,132208.74,0.0,0.0,17314.25,17314.25,8504;9983;3004;1006,ACTIVE,C01-GSTINV-00189,match
33BOYKJ7820C5Z4,"BARIA, BALASUBRAMANIAN AND KOTA",INV/2601/00190,2026-01-01,012026,23601.9,0.0,0.0,1180.1,1180.1,1701,INACTIVE,C01-GSTINV-00190,gstin_status_risk
29KCQJL6811M9ZL,BAHRI PLC,INV/2601/00191,2026-01-02,012026,63989.84,7597.38,7597.38,0.0,15194.76,8708;4819,ACTIVE,C01-GSTINV-00191,match
33LSPOF7929O7Z0,KHARE AND SONS,INV/2601/00192,2026-01-03,012026,2497.75,0.0,0.0,449.6,449.6,3923,ACTIVE,C01-GSTINV-00192,match
27EVROX5375C1ZL,KUNDA-PILLAY,INV/2601/00194,2026-01-05,012026,89389.9,0.0,0.0,12092.77,12092.77,7208;3004;9983,ACTIVE,C01-GSTINV-00194,match
33TKLPN2231C8Z3,CONTRACTOR AND SONS,INV/2601/00195,2026-01-06,012026,92975.53,0.0,0.0,14569.26,14569.26,3923;7208;2106;8504,ACTIVE,C01-GSTINV-00195,match
36NGGLR5143G6ZM,CHOKSHI-BAL,INV/2601/00196,2026-01-07,012026,24627.75,0.0,0.0,4432.99,4432.99,3923,ACTIVE,C01-GSTINV-00196,match
27QLYGR1707H3ZI,PRASHAD-RANGANATHAN,INV/2601/00197,2026-01-08,012026,35256.93,0.0,0.0,3323.16,3323.16,1701;1006;8708,ACTIVE,C01-GSTINV-00197,match
09OQZSR3952B5ZC,"ISSAC, BORRA AND KIBE",INV/2601/00198,2026-01-09,012026,134039.41,0.0,0.0,17287.05,17287.05,1006;3923,ACTIVE,C01-GSTINV-00198,match
19WAWQG3903T9Z5,MITRA LTD,INV/2601/00199,2026-01-10,012026,41674.13,0.0,0.0,9368.34,9368.34,8708;1006,ACTIVE,C01-GSTINV-00199,rate_mismatch
09IKEJJ6295Z1ZG,"DARA, BARMAN AND PALAN",INV/2601/00200,2026-01-11,012026,163757.34,0.0,0.0,19809.43,19809.43,1006;3004;7208,ACTIVE,C01-GSTINV-00200,match
33RKOLI6416S9ZC,"SANGHA, PRABHAKAR AND BISWAS",INV/2601/00201,2026-01-12,012026,83807.97,0.0,0.0,16206.47,16206.47,3923;8708,ACTIVE,C01-GSTINV-00201,match
32XIOYD3877N7ZJ,"OM, ARORA AND SALVI",INV/2601/00202,2026-01-13,012026,34507.55,0.0,0.0,5570.28,5570.28,3923,ACTIVE,C01-GSTINV-00202,hsn_mismatch
32GGRJR4567L3ZO,CHERIAN-SANT,INV/2601/00203,2026-01-14,012026,160751.13,0.0,0.0,13244.95,13244.95,2106;1006;3004,INACTIVE,C01-GSTINV-00203,gstin_status_risk
08NKTON6023J5ZT,GODA-VIG,INV/2601/00205,2026-01-16,012026,122877.81,0.0,0.0,20723.51,20723.51,3923;8708;8504;1701,ACTIVE,C01-GSTINV-00205,match
07KIALX8803U3Z7,"MADAN, YOHANNAN AND SULE",INV/2601/00206,2026-01-17,012026,34738.99,0.0,0.0,6253.02,6253.02,8504,ACTIVE,C01-GSTINV-00206,match
36JUNYJ3795V3ZA,SARIN-LOYAL,INV/2601/00207,2026-01-18,012026,38930.99,0.0,0.0,6599.67,6599.67,2106;3923,ACTIVE,C01-GSTINV-00207,match
32TAMMU6426O7ZS,KORPAL-CHADHA,INV/2601/00208,2026-01-19,012026,21531.52,0.0,0.0,2583.78,2583.78,3004,ACTIVE,C01-GSTINV-00208,match
32VHXBK1666T9ZB,SESHADRI-KOHLI,INV/2601/00209,2026-01-20,012026,100163.97,0.0,0.0,10471.39,10471.39,1006;4819;1701,ACTIVE,C01-GSTINV-00209,match
29FFBOZ5076Z5ZR,RAGHAVAN-NAYAR,INV/2601/00210,2026-01-21,012026,134493.24,12104.4,12104.4,0.0,24208.8,3923;9983,ACTIVE,C01-GSTINV-00210,match
33MVWGH1147X4ZQ,TALWAR LLC,INV/2601/00211,2026-01-22,012026,27689.06,0.0,0.0,4984.03,4984.03,4819,ACTIVE,C01-GSTINV-00211,match
08AFHUI5306K7Z1,SURA AND SONS,INV/2601/00212,2026-01-23,012026,98983.3,0.0,0.0,15207.41,15207.41,3004;8504,ACTIVE,C01-GSTINV-00212,match
07MQXNI7478J6ZZ,KURUVILLA-OAK,INV/2601/00213,2026-01-24,012026,55008.37,0.0,0.0,6601.01,6601.01,3004,ACTIVE,C01-GSTINV-00213,match
07OKPWT7304P4ZN,MAJUMDAR-ANNE,INV/2601/00214,2026-01-25,012026,72005.16,0.0,0.0,5817.35,5817.35,3004;1701,ACTIVE,C01-GSTINV-00214,match
06AYRPC4056J1ZJ,"RAY, SURESH AND KHOSLA",INV/2601/00216,2026-01-27,012026,32629.83,0.0,0.0,4933.63,4933.63,4819;3923,INACTIVE,C01-GSTINV-00216,rate_mismatch
07ECYOC5529Z5ZF,"SONI, SWAMINATHAN AND SEM",INV/2601/00217,2026-01-01,012026,225346.59,0.0,0.0,40562.39,40562.39,3923,ACTIVE,C01-GSTINV-00217,match
06LEPPV6638W9Z5,CHANDER LLC,INV/2601/00218,2026-01-02,012026,46011.33,0.0,0.0,7043.93,7043.93,9983;8504;3004,ACTIVE,C01-GSTINV-00218,match
09XKSRU8404L8ZT,RAVEL LTD,INV/2601/00219,2026-01-03,012026,38831.5,0.0,0.0,6474.0,6474.0,3923;2106,ACTIVE,C01-GSTINV-00219,match
06IQUNK4659M2ZL,MOHAN LTD,INV/2601/00220,2026-01-04,012026,202912.21,0.0,0.0,26341.79,26341.79,7208;8708;1701;9983,ACTIVE,C01-GSTINV-00220,match
27ICLIK5658K8Z3,"PILLAY, SOLANKI AND WALI",INV/2601/00221,2026-01-05,012026,93436.03,0.0,0.0,10029.57,10029.57,2106;1006,ACTIVE,C01-GSTINV-00221,match
08FWHUR9979C1ZW,SANDAL-NARAYANAN,INV/2601/00222,2026-01-06,012026,3239.72,0.0,0.0,595.48,595.48,3923;8708,ACTIVE,C01-GSTINV-00222,match
19CHALP6744G3ZU,SETTY-MADAN,INV/2601/00223,2026-01-07,012026,58071.69,0.0,0.0,15306.09,15306.09,8708;4819,ACTIVE,C01-GSTINV-00223,match
07DBASM4906N8ZR,KRISHNAMURTHY-KASHYAP,INV/2601/00224,2026-01-08,012026,52900.46,0.0,0.0,9522.08,9522.08,9983,ACTIVE,C01-GSTINV-00224,hsn_mismatch
09PXNAL9533Z5ZI,WASON LTD,INV/2601/00226,2026-01-10,012026,29574.0,0.0,0.0,5323.32,5323.32,9983,ACTIVE,C01-GSTINV-00226,match
09BMEBZ8620Q2ZH,HANDA AND SONS,INV/2601/00227,2026-01-11,012026,18400.46,0.0,0.0,3312.08,3312.08,9983;3923,ACTIVE,C01-GSTINV-00227,match
07XTRJE7215B6Z5,"SULE, MALHOTRA AND VOHRA",INV/2601/00228,2026-01-12,012026,82503.63,0.0,0.0,12491.9,12491.9,8504;3004,INACTIVE,C01-GSTINV-00228,gstin_status_risk
07FTIQT1133X9ZE,"MANDAL, CHAUDHRY AND HARI",INV/2601/00229,2026-01-13,012026,141329.25,0.0,0.0,34513.12,34513.12,8504;7208;8708,ACTIVE,C01-GSTINV-00229,match
33JVPQH2825O4ZC,KARAN-PATEL,INV/2601/00230,2026-01-14,012026,37409.42,0.0,0.0,3837.63,3837.63,2106;1006;1701,ACTIVE,C01-GSTINV-00230,match
09GAQBP8251D2Z8,MITTAL INC,INV/2601/00231,2026-01-15,012026,64491.16,0.0,0.0,9040.91,9040.91,1701;3923,ACTIVE,C01-GSTINV-00231,match
09URRUG7203B5ZG,"WALLA, DATE AND MAHAL",INV/2601/00232,2026-01-16,012026,127203.77,0.0,0.0,10039.34,10039.34,1701;3004;8504;7208,ACTIVE,C01-GSTINV-00232,rate_mismatch
36GABSU0460B7ZH,BHAGAT PLC,INV/2601/00233,2026-01-17,012026,50369.18,0.0,0.0,6685.61,6685.61,7208;8504;1701,ACTIVE,C01-GSTINV-00233,match
27DNZIH0963K2ZT,DATE-SWAMINATHAN,INV/2601/00234,2026-01-18,012026,45657.5,0.0,0.0,7328.78,7328.78,3004;7208,ACTIVE,C01-GSTINV-00234,match
27TDFSP4053R8Z1,ARORA PLC,INV/2601/00235,2026-01-19,012026,117196.53,0.0,0.0,21247.04,21247.04,1006;8708,ACTIVE,C01-GSTINV-00235,match
06VCMUF8489V7ZK,OAK-GOUR,INV/2601/00237,2026-01-21,012026,34038.82,0.0,0.0,6126.99,6126.99,4819;9983,ACTIVE,C01-GSTINV-00237,match
08YBCWP7040F2ZI,KRISHNAN GROUP,INV/2601/00238,2026-01-22,012026,66461.53,0.0,0.0,8860.52,8860.52,2106;3923;3004;1006,ACTIVE,C01-GSTINV-00238,match
33VHKOE9968R9ZE,BHATTACHARYYA GROUP,INV/2601/00239,2026-01-23,012026,73762.36,0.0,0.0,8946.92,8946.92,3923;2106,ACTIVE,C01-GSTINV-00239,match
33XBJFG6841B9ZB,BORAH-BERA,INV/2601/00240,2026-01-24,012026,9862.17,0.0,0.0,1775.19,1775.19,8504,ACTIVE,C01-GSTINV-00240,match
