supplier_gstin,supplier_name,invoice_no,invoice_date,return_period,taxable_value,cgst,sgst,igst,total_tax,hsn_codes,supplier_status,linked_doc_id,expected_mismatch_type
07TGBTM0962U3Z0,SINGH-SRINIVAS,INV/2603/00156,2026-03-21,032026,8773.27,0.0,0.0,1579.19,1579.19,3923,ACTIVE,C03-GSTINV-00236,match
06VCMUF8489V7ZK,OAK-GOUR,INV/2603/00157,2026-03-22,032026,36792.7,0.0,0.0,6622.69,6622.69,2106,ACTIVE,C03-GSTINV-00237,hsn_mismatch
08YBCWP7040F2ZI,KRISHNAN GROUP,INV/2603/00158,2026-03-23,032026,72792.87,0.0,0.0,9704.6,9704.6,2106;3923;3004;1006,ACTIVE,C03-GSTINV-00238,match
33VHKOE9968R9ZE,BHATTACHARYYA GROUP,INV/2603/00159,2026-03-24,032026,85861.0,0.0,0.0,10414.41,10414.41,3923;2106,ACTIVE,C03-GSTINV-00239,match
33XBJFG6841B9ZB,BORAH-BERA,INV/2603/00160,2026-03-25,032026,10388.45,0.0,0.0,1869.92,1869.92,8504,ACTIVE,C03-GSTINV-00240,match
09FDRBD8413J3ZA,CHADA-KOTHARI,INV/2603/00162,2026-03-27,032026,70784.89,0.0,0.0,6156.04,6156.04,1701;8504,ACTIVE,C03-GSTINV-00242,match
08XPDOA9047B7ZX,SAHA PLC,INV/2603/00163,2026-03-01,032026,117521.99,0.0,0.0,9352.95,9352.95,1701;7208;3923,ACTIVE,C03-GSTINV-00243,match
09ELOPZ4171L8Z0,"KARA, VIRK AND RAI",INV/2603/00164,2026-03-02,032026,35842.14,0.0,0.0,6451.59,6451.59,7208,ACTIVE,C03-GSTINV-00244,match
08UCWTB9681L8Z2,SAVANT-MISHRA,INV/2603/00165,2026-03-03,032026,145544.78,0.0,0.0,13266.74,13266.74,2106;1701;3004,INACTIVE,C03-GSTINV-00245,gstin_status_risk
06QTTWS7738Q7ZH,"SANGHVI, MODY AND BHASIN",INV/2603/00166,2026-03-04,032026,26098.45,0.0,0.0,5355.41,5355.41,4819,ACTIVE,C03-GSTINV-00246,rate_mismatch
29VMNVX4366C4ZT,"CHAUDHARY, JOHAL AND KAKAR",INV/2603/00167,2026-03-05,042026,8130.08,731.71,731.71,0.0,1463.42,7208,ACTIVE,C03-GSTINV-00247,period_mismatch
29YAKRY4470G2Z1,BUMB-DUGAR,INV/2603/00168,2026-03-06,032026,71383.66,8170.97,8170.97,0.0,16341.94,8708;9983,ACTIVE,C03-GSTINV-00248,match
36NOLOX3723J1Z9,GHOSE PLC,INV/2603/00169,2026-03-07,032026,102149.14,0.0,0.0,13310.59,13310.59,8504;2106,ACTIVE,C03-GSTINV-00249,match
33UEDZO4327V6ZM,DUGAR INC,INV/2603/00170,2026-03-08,032026,141857.92,0.0,0.0,18597.74,18597.74,8504;8708;1006,ACTIVE,C03-GSTINV-00250,match
19EZONQ2897S3ZS,SESHADRI-SINGHAL,INV/2603/00171,2026-03-09,032026,1433.26,0.0,0.0,257.99,257.99,8504,ACTIVE,C03-GSTINV-00251,match
24FIPYX3183L1ZI,MANDAL-SETTY,INV/2603/00173,2026-03-11,032026,185782.79,0.0,0.0,30205.48,30205.48,3923;1701;8504,ACTIVE,C03-GSTINV-00253,match
36XDPCF4890S7Z5,KAUR LLC,INV/2603/00174,2026-03-12,032026,101810.02,0.0,0.0,17916.32,17916.32,3923;8504;2106;7208,ACTIVE,C03-GSTINV-00254,match
09VHOMA0298P2ZI,"HORA, SANDAL AND CONTRACTOR",INV/2603/00175,2026-03-13,032026,80327.45,0.0,0.0,12740.37,12740.37,8504;1006,ACTIVE,C03-GSTINV-00255,match
36JMLGR9837A5ZA,"KAR, DIXIT AND LATA",INV/2603/00176,2026-03-14,032026,25592.7,0.0,0.0,3071.13,3071.13,2106,ACTIVE,C03-GSTINV-00256,match
01HKXJH5957F2ZA,BORA INC,INV/2603/00177,2026-03-15,032026,166311.06,0.0,0.0,29935.99,29935.99,4819;3923,ACTIVE,C03-GSTINV-00257,match
07NJMIX1121R9ZY,MOHANTY PLC,INV/2603/00178,2026-03-16,032026,69569.07,0.0,0.0,12522.43,12522.43,7208,INACTIVE,C03-GSTINV-00258,gstin_status_risk
01MIJVX5737A2ZE,"MANI, SARNA AND DASH",INV/2603/00179,2026-03-17,032026,13333.31,0.0,0.0,1600.0,1600.0,3004;2106,ACTIVE,C03-GSTINV-00259,match
33NBDGB6779G4ZB,MODI-RAU,INV/2603/00180,2026-03-18,032026,96269.12,0.0,0.0,13243.14,13243.14,7208,ACTIVE,C03-GSTINV-00260,hsn_mismatch
08NBVTN7917A2ZD,TELLA-ZACHARIA,INV/2603/00181,2026-03-19,032026,235239.56,0.0,0.0,39103.36,39103.36,4819;8504;2106;7208,ACTIVE,C03-GSTINV-00261,match
19DCDTS5031J8ZJ,SARMA-BUCH,INV/2603/00182,2026-03-20,032026,144802.17,0.0,0.0,17983.13,17983.13,3004;7208;8504;1006,ACTIVE,C03-GSTINV-00262,match
24ZNDLD4290X1Z4,"KRISHNA, BAL AND CHAND",INV/2603/00184,2026-03-22,032026,40641.44,0.0,0.0,4876.97,4876.97,2106,ACTIVE,C03-GSTINV-00264,match
27UFRMG3859B7Z7,BAIL LTD,INV/2603/00185,2026-03-23,032026,55619.71,0.0,0.0,9799.23,9799.23,4819;1006;3923;7208,ACTIVE,C03-GSTINV-00265,match
32RRROM8534M6ZI,BARIA-GILL,INV/2603/00186,2026-03-24,032026,14915.4,0.0,0.0,745.79,745.79,1006,ACTIVE,C03-GSTINV-00266,match
24CIJJR2659C5Z7,VENKATARAMAN-SATHE,INV/2603/00187,2026-03-25,032026,109288.52,0.0,0.0,16249.3,16249.3,1006;8504,ACTIVE,C03-GSTINV-00267,match
32CMRFM8612N4ZV,GOLLA-SARIN,INV/2603/00188,2026-03-26,032026,11088.48,0.0,0.0,3104.77,3104.77,8708,ACTIVE,C03-GSTINV-00268,match
36VCIBU4276J9ZJ,"SWAMY, CHAND AND SINGHAL",INV/2603/00189,2026-03-27,032026,85666.67,0.0,0.0,16237.24,16237.24,3004;9983;8708,ACTIVE,C03-GSTINV-00269,match
27FZTMY5674S1ZX,REGE-NATH,INV/2603/00190,2026-03-01,032026,52204.23,0.0,0.0,6744.62,6744.62,8504;3923;1701,INACTIVE,C03-GSTINV-00270,gstin_status_risk
06DAUIM9492I3Z1,CHEEMA-DYAL,INV/2603/00191,2026-03-02,032026,80690.83,0.0,0.0,8177.19,8177.19,8708;1006,ACTIVE,C03-GSTINV-00271,match
19RXKVV2551V9ZG,SABHARWAL-TANDON,INV/2603/00192,2026-03-03,032026,12588.17,0.0,0.0,1510.59,1510.59,3004,ACTIVE,C03-GSTINV-00272,match
01VRYRU2539L2ZY,CHAKRABARTI-MURTY,INV/2603/00194,2026-03-05,032026,16132.13,0.0,0.0,2903.79,2903.79,8504;7208,ACTIVE,C03-GSTINV-00274,match
19WTKAW8944K7Z6,NAIK-D’ALIA,INV/2603/00195,2026-03-06,032026,75653.02,0.0,0.0,13617.55,13617.55,3923;7208,ACTIVE,C03-GSTINV-00275,match
36ISTQE4602J6Z5,VARKEY-AGARWAL,INV/2603/00196,2026-03-07,032026,114907.59,0.0,0.0,13788.91,13788.91,3004;2106,ACTIVE,C03-GSTINV-00276,match
07GRVUF4189S4Z1,"SHERE, SACHDEV AND BHAGAT",INV/2603/00197,2026-03-08,032026,19800.36,0.0,0.0,1262.08,1262.08,1701;2106,ACTIVE,C03-GSTINV-00277,match
09DYEOA5798P2ZE,VASA LLC,INV/2603/00198,2026-03-09,032026,22202.98,0.0,0.0,3198.51,3198.51,3004;8504,ACTIVE,C03-GSTINV-00278,match
09SEEUA9242S8Z5,"TARA, SATHE AND BEHL",INV/2603/00199,2026-03-10,032026,116398.06,0.0,0.0,20538.13,20538.13,2106;7208;9983,ACTIVE,C03-GSTINV-00279,rate_mismatch
01BYMJP6878A5ZW,LOKE PLC,INV/2603/00200,2026-03-11,032026,100046.59,0.0,0.0,17271.84,17271.84,3923;2106;8504,ACTIVE,C03-GSTINV-00280,match
07MZHJL9289Q6ZR,MANI GROUP,INV/2603/00201,2026-03-12,032026,183094.81,0.0,0.0,28650.47,28650.47,4819;2106,ACTIVE,C03-GSTINV-00281,match
33UBDFA2749P1ZS,"SUNDARAM, DARA AND BALAKRISHNAN",INV/2603/00202,2026-03-13,032026,74014.17,0.0,0.0,9382.61,9382.61,8708,ACTIVE,C03-GSTINV-00282,hsn_mismatch
33PPZNO4076K1ZI,"KHATRI, DUTT AND MUKHOPADHYAY",INV/2603/00203,2026-03-14,032026,31180.67,0.0,0.0,5612.52,5612.52,7208,INACTIVE,C03-GSTINV-00283,gstin_status_risk
06OPCGG7302M7ZI,COMAR GROUP,INV/2603/00205,2026-03-16,032026,115678.93,0.0,0.0,17752.52,17752.52,1701;7208,ACTIVE,C03-GSTINV-00285,match
07JCJFL3260N6ZB,DUBE GROUP,INV/2603/00206,2026-03-17,032026,70503.89,0.0,0.0,10360.25,10360.25,1701;8504;2106;8708,ACTIVE,C03-GSTINV-00286,match
09VNHBB0140V5ZM,"MANNE, UPADHYAY AND MAHAJAN",INV/2603/00207,2026-03-18,032026,1175.46,0.0,0.0,329.13,329.13,8708,ACTIVE,C03-GSTINV-00287,match
01CWHPL6629Z3ZD,SUBRAMANIAN-SODHI,INV/2603/00208,2026-03-19,032026,38814.22,0.0,0.0,6986.56,6986.56,9983,ACTIVE,C03-GSTINV-00288,match
01ADEMR8964T6ZP,SHAN PLC,INV/2603/00209,2026-03-20,032026,19312.65,0.0,0.0,2057.68,2057.68,1701;3004,ACTIVE,C03-GSTINV-00289,match
07QLQUE3440F3ZS,RAJAGOPAL AND SONS,INV/2603/00210,2026-03-21,032026,146477.95,0.0,0.0,9407.56,9407.56,1006;3004;7208;1701,ACTIVE,C03-GSTINV-00290,match
36OHMMP6684W1ZX,"TRIVEDI, DESHPANDE AND BOASE",INV/2603/00211,2026-03-22,032026,130054.27,0.0,0.0,23409.76,23409.76,9983;3923;8504;4819,ACTIVE,C03-GSTINV-00291,match
32XIPVR1279V6ZU,SACHDEVA-OAK,INV/2603/00212,2026-03-23,032026,56869.11,0.0,0.0,4161.92,4161.92,9983;1701,ACTIVE,C03-GSTINV-00292,match
09GOZJG6185Z2ZL,"LOKE, AGATE AND MANDAL",INV/2603/00213,2026-03-24,032026,4484.59,0.0,0.0,807.23,807.23,9983,ACTIVE,C03-GSTINV-00293,match
07WWPCB9797D2ZZ,"MISRA, SURI AND DIXIT",INV/2603/00214,2026-03-25,032026,12001.63,0.0,0.0,1440.2,1440.2,2106,ACTIVE,C03-GSTINV-00294,match
07CJTJR1742Z7ZQ,NATARAJAN-PUROHIT,INV/2603/00216,2026-03-27,032026,148921.33,0.0,0.0,13708.77,13708.77,8708;1006;1701,INACTIVE,C03-GSTINV-00296,rate_mismatch
24BTRQX0676Q5ZQ,NAGY-GULATI,INV/2603/00217,2026-03-01,032026,263769.35,0.0,0.0,40106.45,40106.45,4819;3923;2106,ACTIVE,C03-GSTINV-00297,match
08XQQLI8678C1ZY,"KHARE, RAJAGOPAL AND KAUR",INV/2603/00218,2026-03-02,032026,104511.91,0.0,0.0,16431.02,16431.02,2106;3923;8708,ACTIVE,C03-GSTINV-00298,match
32GVHKN7825D1Z7,BASSI-NADKARNI,INV/2603/00219,2026-03-03,032026,89849.33,0.0,0.0,16172.88,16172.88,9983;4819,ACTIVE,C03-GSTINV-00299,match
33NPJHU7675H2ZK,"SOLANKI, RAJ AND RAJU",INV/2603/00220,2026-03-04,032026,14164.32,0.0,0.0,2549.58,2549.58,4819;7208,ACTIVE,C03-GSTINV-00300,match
08LJNPN3244O8ZQ,"DOSHI, TANDON AND BANSAL",INV/2603/00221,2026-03-05,032026,34745.96,0.0,0.0,5625.39,5625.39,2106;8504,ACTIVE,C03-GSTINV-00301,match
29DFMTY3964D6ZI,THAKKAR PLC,INV/2603/00222,2026-03-06,032026,30172.59,1628.84,1628.84,0.0,3257.68,1701;4819,ACTIVE,C03-GSTINV-00302,match
24BXXFV4138N8ZJ,CHAUDHRY-SARRAF,INV/2603/00223,2026-03-07,032026,137609.43,0.0,0.0,29243.34,29243.34,4819;9983;8708;8504,ACTIVE,C03-GSTINV-00303,match
19CQQKX3064I2ZA,VORA GROUP,INV/2603/00224,2026-03-08,032026,82101.82,0.0,0.0,14778.32,14778.32,3923,ACTIVE,C03-GSTINV-00304,hsn_mismatch
27CNIPM9310Q6ZO,"DUBEY, BORDE AND SINGH",INV/2603/00226,2026-03-10,032026,10368.09,0.0,0.0,518.4,518.4,1701,ACTIVE,C03-GSTINV-00306,match
33EPIAB3343M2Z3,NIGAM-RAO,INV/2603/00227,2026-03-11,032026,56471.73,0.0,0.0,13491.08,13491.08,9983;8708,ACTIVE,C03-GSTINV-00307,match
33GXGZR2573N8Z5,"BUCH, NARASIMHAN AND WALLA",INV/2603/00228,2026-03-12,032026,47377.48,0.0,0.0,5685.29,5685.29,2106,INACTIVE,C03-GSTINV-00308,gstin_status_risk
27BVYQQ1092I7ZM,NADIG-SURA,INV/2603/00229,2026-03-13,032026,83938.99,0.0,0.0,11522.65,11522.65,9983;2106,ACTIVE,C03-GSTINV-00309,match
09WFNUW9697I4ZK,"BANIK, BISWAS AND KEER",INV/2603/00230,2026-03-14,032026,123268.75,0.0,0.0,16638.72,16638.72,8504;2106,ACTIVE,C03-GSTINV-00310,match
27AAEOS4308U2ZY,"MANI, KARAN AND CHANA",INV/2603/00231,2026-03-15,032026,212974.13,0.0,0.0,22052.39,22052.39,1701;7208;2106,ACTIVE,C03-GSTINV-00311,match
09RSEVQ8299B5ZV,CHAUDHARI-CHAUDHRY,INV/2603/00232,2026-03-16,032026,47846.74,0.0,0.0,3612.96,3612.96,1006;7208,ACTIVE,C03-GSTINV-00312,rate_mismatch
29MOROR5010I4ZX,GANESAN-MISTRY,INV/2603/00233,2026-03-17,032026,28848.23,3743.1,3743.1,0.0,7486.2,3004;8708,ACTIVE,C03-GSTINV-00313,match
01WIVKD5450X4Z3,BATRA LLC,INV/2603/00234,2026-03-18,032026,95904.19,0.0,0.0,16787.93,16787.93,8708;7208;9983;3004,ACTIVE,C03-GSTINV-00314,match
08EIQCM8563I4Z6,MEMON LLC,INV/2603/00235,2026-03-19,032026,42544.8,0.0,0.0,11150.55,11150.55,4819;8708,ACTIVE,C03-GSTINV-00315,match
24WQIYU4311T2ZC,WALI GROUP,INV/2603/00237,2026-03-21,032026,77961.48,0.0,0.0,15554.79,15554.79,8708;8504,ACTIVE,C03-GSTINV-00317,match
33TIXUD3330S3Z3,"GOLE, GARDE AND GILL",INV/2603/00238,2026-03-22,032026,10478.36,0.0,0.0,1886.1,1886.1,7208,ACTIVE,C03-GSTINV-00318,match
08UIRSZ5359T5ZQ,RAJA PLC,INV/2603/00239,2026-03-23,032026,79701.18,0.0,0.0,3985.06,3985.06,1701;1006,ACTIVE,C03-GSTINV-00319,match
36FQGTY3721A6Z0,"KHOSLA, TANK AND DHAR",INV/2603/00240,2026-03-24,032026,29372.94,0.0,0.0,3889.58,3889.58,1006;3923;9983,ACTIVE,C03-GSTINV-00320,match
